#Frame      Mode1    Mode2    Mode3
   44796 -127.540  185.475 -136.047
   44797 -125.020  186.187 -138.616
   44798 -124.937  187.478 -134.679
   44799 -125.947  187.071 -134.975
   44800 -125.549  186.005 -136.457
   44801 -124.501  185.803 -136.921
   44802 -124.742  185.448 -137.258
   44803 -126.318  184.843 -139.343
   44804 -126.815  183.458 -140.204
   44805 -128.458  185.639 -138.482
   44806 -129.905  185.441 -137.614
   44807 -128.335  182.527 -138.029
   44808 -129.659  182.493 -139.104
   44809 -132.237  182.040 -137.490
   44810 -131.443  180.378 -137.366
   44811 -130.476  180.018 -138.758
   44812 -131.931  180.649 -138.718
   44813 -133.089  177.952 -139.982
   44814 -132.081  180.000 -139.054
   44815 -130.979  182.394 -140.991
   44816 -131.180  181.405 -140.575
   44817 -129.863  179.814 -140.547
   44818 -131.618  177.558 -141.547
   44819 -131.296  178.636 -143.028
   44820 -131.024  180.842 -141.091
   44821 -129.563  182.302 -140.897
   44822 -128.297  180.799 -138.608
   44823 -128.280  181.388 -139.261
   44824 -130.309  183.002 -140.873
   44825 -130.552  183.495 -139.751
   44826 -130.659  183.443 -139.582
   44827 -130.676  181.878 -142.184
   44828 -129.810  179.787 -141.040
   44829 -129.094  179.610 -143.342
   44830 -130.821  179.058 -145.291
   44831 -131.568  181.154 -144.015
   44832 -130.232  181.188 -142.236
   44833 -128.674  183.885 -142.322
   44834 -129.190  183.324 -144.353
   44835 -128.935  181.348 -143.705
   44836 -129.234  180.444 -143.249
   44837 -126.898  179.777 -143.403
   44838 -128.361  181.134 -140.158
   44839 -128.491  182.992 -143.939
   44840 -129.680  182.195 -144.045
   44841 -129.784  180.984 -145.958
   44842 -130.397  181.388 -146.532
   44843 -131.388  180.524 -146.348
   44844 -130.640  181.583 -147.867
   44845 -131.961  181.020 -147.463
   44846 -131.742  179.689 -147.458
   44847 -129.695  178.338 -148.318
   44848 -130.933  179.528 -146.213
   44849 -128.503  181.010 -147.850
   44850 -130.670  180.575 -147.780
   44851 -129.860  180.340 -148.625
   44852 -129.780  178.050 -146.798
   44853 -128.850  178.534 -147.064
   44854 -129.388  177.460 -147.254
   44855 -130.138  177.009 -146.459
   44856 -131.077  180.283 -146.343
   44857 -130.348  179.666 -144.302
   44858 -131.030  178.668 -146.230
   44859 -132.061  177.530 -146.338
   44860 -131.751  177.898 -147.418
   44861 -131.500  177.022 -145.603
   44862 -131.857  177.826 -148.335
   44863 -134.113  178.699 -144.610
   44864 -132.441  178.511 -146.403
   44865 -130.382  178.653 -147.912
   44866 -130.554  178.160 -146.351
   44867 -131.355  177.271 -147.531
   44868 -129.713  176.924 -146.575
   44869 -129.747  180.031 -144.751
   44870 -129.466  177.624 -146.455
   44871 -131.327  179.588 -145.336
   44872 -133.094  180.174 -144.236
   44873 -130.664  181.052 -144.834
   44874 -129.546  179.066 -144.456
   44875 -128.074  178.637 -144.537
   44876 -128.030  176.822 -141.617
   44877 -127.733  178.253 -142.741
   44878 -128.492  178.707 -143.225
   44879 -131.890  178.359 -143.842
   44880 -131.018  181.600 -142.971
   44881 -131.317  178.646 -140.932
   44882 -128.646  177.251 -140.990
   44883 -133.804  179.050 -144.238
   44884 -132.129  180.662 -144.069
   44885 -130.242  179.871 -144.143
   44886 -129.953  178.773 -143.874
   44887 -131.183  179.455 -144.285
   44888 -131.474  180.746 -145.119
   44889 -133.056  180.365 -146.096
   44890 -134.463  179.344 -144.896
   44891 -135.738  177.008 -146.893
   44892 -136.715  178.066 -144.271
   44893 -133.609  178.077 -145.228
   44894 -132.442  180.526 -144.730
   44895 -133.475  181.541 -145.427
   44896 -133.633  180.849 -144.783
   44897 -129.017  179.636 -144.275
   44898 -131.799  179.910 -145.505
   44899 -133.168  179.434 -148.188
   44900 -133.068  176.941 -148.397
   44901 -133.351  173.656 -149.145
   44902 -131.592  175.694 -149.768
   44903 -131.558  173.124 -152.024
   44904 -128.281  172.798 -153.543
   44905 -128.962  172.048 -155.035
   44906 -131.213  173.661 -155.036
   44907 -131.484  172.391 -154.203
   44908 -128.756  174.526 -151.555
   44909 -128.924  173.220 -151.142
   44910 -129.833  173.035 -153.474
   44911 -128.767  175.436 -152.977
   44912 -130.636  175.683 -154.277
   44913 -132.222  174.891 -153.754
   44914 -131.508  174.763 -155.422
   44915 -131.504  176.320 -155.296
   44916 -131.122  177.158 -153.201
   44917 -133.476  179.029 -153.508
   44918 -131.014  175.264 -155.413
   44919 -130.466  174.693 -155.303
   44920 -131.287  174.226 -155.141
   44921 -133.271  173.013 -156.498
   44922 -131.558  171.641 -157.337
   44923 -133.046  173.317 -153.278
   44924 -132.445  174.485 -157.357
   44925 -133.243  174.864 -156.901
   44926 -131.573  176.833 -157.077
   44927 -133.318  176.395 -158.774
   44928 -134.121  177.558 -157.528
   44929 -131.228  175.287 -156.156
   44930 -130.874  176.179 -154.321
   44931 -130.050  176.463 -157.907
   44932 -130.374  177.579 -156.144
   44933 -130.821  178.504 -157.715
   44934 -130.120  180.574 -154.806
   44935 -131.973  179.765 -153.498
   44936 -132.507  177.561 -152.307
   44937 -133.758  179.146 -152.475
   44938 -133.539  178.934 -152.572
   44939 -131.913  176.637 -153.047
   44940 -134.691  174.918 -153.880
   44941 -135.258  176.034 -151.722
   44942 -135.835  176.503 -150.434
   44943 -135.573  176.027 -151.225
   44944 -135.265  176.917 -154.193
   44945 -135.387  176.593 -153.474
   44946 -135.879  179.360 -153.959
   44947 -135.002  178.002 -153.103
   44948 -131.658  176.330 -151.324
   44949 -131.733  177.508 -152.120
   44950 -133.397  178.047 -151.865
   44951 -131.883  176.587 -155.732
   44952 -131.430  176.949 -154.129
   44953 -128.854  176.044 -154.551
   44954 -130.221  177.611 -154.553
   44955 -127.698  176.565 -152.058
   44956 -127.563  177.719 -151.733
   44957 -128.291  178.027 -150.984
   44958 -130.044  176.003 -151.432
   44959 -131.609  176.194 -153.207
   44960 -130.948  179.372 -151.630
   44961 -130.863  178.412 -149.931
   44962 -131.652  178.462 -150.789
   44963 -131.027  178.697 -151.166
   44964 -131.734  179.555 -150.057
   44965 -132.835  179.310 -148.932
   44966 -132.563  178.397 -148.398
   44967 -132.185  178.305 -147.000
   44968 -134.428  176.712 -145.245
   44969 -134.795  180.485 -147.110
   44970 -134.092  178.832 -147.036
   44971 -134.069  178.370 -147.174
   44972 -135.638  178.008 -147.939
   44973 -138.005  178.136 -148.476
   44974 -137.183  178.243 -146.935
   44975 -137.831  177.060 -150.465
   44976 -136.745  178.389 -147.949
   44977 -134.555  177.445 -150.882
   44978 -134.406  179.488 -151.789
   44979 -131.921  177.857 -150.515
   44980 -133.580  178.580 -152.205
   44981 -132.865  177.852 -151.921
   44982 -131.292  176.292 -154.614
   44983 -130.796  177.553 -153.789
   44984 -132.024  175.148 -151.288
   44985 -129.668  177.024 -151.742
   44986 -130.106  179.165 -152.476
   44987 -131.510  178.943 -149.407
   44988 -132.181  179.649 -151.201
   44989 -132.740  179.302 -151.449
   44990 -129.487  179.598 -150.952
   44991 -129.493  182.918 -153.832
   44992 -130.625  179.978 -152.980
   44993 -129.506  182.021 -156.048
   44994 -131.406  184.100 -155.039
   44995 -131.411  183.903 -154.956
   44996 -132.904  181.421 -151.960
   44997 -132.301  184.388 -149.428
   44998 -134.155  183.636 -153.470
   44999 -133.377  182.060 -154.513
   45000 -131.975  179.172 -152.595
   45001 -130.887  180.031 -152.711
   45002 -132.539  177.533 -152.764
   45003 -131.552  177.255 -155.027
   45004 -130.522  179.171 -152.713
   45005 -132.935  180.400 -154.196
   45006 -134.093  178.178 -156.813
   45007 -136.022  176.840 -154.893
   45008 -134.843  178.165 -154.236
   45009 -132.614  176.671 -156.574
   45010 -131.296  175.830 -155.239
   45011 -130.288  178.658 -155.345
   45012 -130.025  179.608 -155.368
   45013 -131.790  179.732 -152.790
   45014 -131.196  179.857 -154.405
   45015 -130.162  179.937 -152.415
   45016 -131.073  178.878 -153.250
   45017 -131.448  178.191 -153.275
   45018 -129.965  178.888 -152.868
   45019 -128.334  178.110 -156.332
   45020 -130.468  176.620 -154.460
   45021 -130.532  177.111 -154.246
   45022 -130.111  178.712 -154.812
   45023 -132.888  178.464 -155.460
   45024 -132.677  178.219 -158.119
   45025 -133.255  177.930 -156.432
   45026 -132.265  179.680 -154.322
   45027 -131.842  177.595 -152.333
   45028 -131.035  177.728 -155.951
   45029 -129.274  178.277 -152.894
   45030 -132.887  177.730 -152.575
   45031 -132.655  177.837 -153.019
   45032 -132.898  178.785 -154.326
   45033 -131.868  176.557 -155.323
   45034 -132.718  177.894 -155.107
   45035 -133.642  178.526 -155.214
   45036 -135.278  177.571 -154.978
   45037 -133.507  175.368 -153.093
   45038 -131.294  176.980 -154.780
   45039 -132.003  180.441 -155.543
   45040 -132.336  179.634 -155.568
   45041 -131.693  178.809 -156.466
   45042 -129.986  178.835 -156.133
   45043 -132.017  178.598 -153.750
   45044 -130.790  176.063 -153.950
   45045 -130.933  174.809 -154.155
   45046 -130.906  177.185 -152.807
   45047 -130.173  176.727 -153.061
   45048 -130.463  176.529 -152.405
   45049 -131.240  177.891 -152.314
   45050 -125.818  177.163 -154.194
   45051 -129.384  176.772 -154.272
   45052 -131.818  178.565 -152.862
   45053 -133.389  179.309 -151.662
   45054 -131.572  178.645 -153.216
   45055 -130.777  180.369 -155.274
   45056 -131.641  181.928 -153.966
   45057 -133.876  183.111 -154.855
   45058 -133.473  182.822 -153.908
   45059 -130.941  182.183 -152.823
   45060 -129.898  180.226 -154.817
   45061 -131.919  180.033 -153.051
   45062 -128.360  180.604 -153.398
   45063 -131.125  182.271 -153.863
   45064 -129.464  180.852 -152.782
   45065 -132.337  180.160 -154.595
   45066 -131.722  179.397 -153.841
   45067 -130.101  179.250 -155.930
   45068 -130.698  179.876 -156.192
   45069 -132.106  176.771 -155.760
   45070 -131.916  177.061 -154.326
   45071 -134.452  176.634 -154.486
   45072 -134.225  175.142 -154.096
   45073 -134.014  176.287 -155.322
   45074 -135.139  173.968 -154.538
   45075 -135.532  173.891 -154.446
   45076 -134.378  172.302 -155.242
   45077 -132.855  172.430 -152.409
   45078 -131.284  174.038 -154.861
   45079 -131.389  176.244 -155.151
   45080 -130.198  174.678 -156.949
   45081 -129.673  173.260 -158.957
   45082 -131.111  171.203 -156.984
   45083 -133.343  172.528 -154.448
   45084 -134.508  172.142 -153.925
   45085 -136.583  172.522 -153.424
   45086 -134.850  173.752 -153.904
   45087 -135.336  172.718 -157.825
   45088 -137.331  173.440 -155.503
   45089 -134.098  172.515 -153.083
   45090 -136.767  172.622 -152.747
   45091 -138.823  174.023 -152.983
   45092 -138.437  173.151 -154.046
   45093 -137.280  174.529 -154.035
   45094 -136.737  174.188 -154.345
   45095 -139.358  171.899 -156.091
   45096 -140.703  173.194 -156.601
   45097 -140.621  172.345 -155.153
   45098 -137.236  174.260 -154.542
   45099 -138.631  175.347 -154.022
   45100 -136.358  176.674 -155.749
   45101 -136.323  177.882 -155.255
   45102 -138.151  173.843 -156.604
   45103 -137.433  172.219 -158.096
   45104 -137.312  172.711 -157.180
   45105 -137.554  172.274 -156.396
   45106 -138.676  176.046 -155.749
   45107 -139.581  173.811 -155.480
   45108 -138.164  174.288 -155.200
   45109 -139.889  171.679 -153.843
   45110 -139.029  173.615 -156.700
   45111 -138.886  172.372 -155.480
   45112 -140.866  171.711 -154.936
   45113 -140.384  173.425 -154.134
   45114 -141.026  173.142 -153.227
   45115 -141.313  172.362 -150.867
   45116 -139.498  172.850 -153.909
   45117 -141.893  172.180 -152.604
   45118 -139.953  172.599 -154.453
   45119 -141.028  174.891 -154.171
   45120 -143.506  174.935 -155.076
   45121 -141.212  174.290 -153.150
   45122 -143.378  174.248 -153.899
   45123 -142.342  172.744 -154.271
   45124 -143.366  172.586 -153.458
   45125 -144.797  170.794 -153.387
   45126 -143.726  172.086 -152.938
   45127 -143.856  170.370 -153.607
   45128 -141.928  171.320 -154.529
   45129 -140.423  170.165 -154.973
   45130 -139.535  172.911 -156.711
   45131 -140.609  172.990 -156.621
   45132 -142.198  174.622 -155.338
   45133 -141.162  176.865 -155.317
   45134 -140.417  175.595 -154.614
   45135 -138.885  175.518 -152.141
   45136 -139.559  172.900 -152.722
   45137 -139.482  174.292 -155.785
   45138 -141.003  177.431 -153.473
   45139 -140.123  176.513 -154.868
   45140 -142.742  176.097 -154.781
   45141 -140.285  175.437 -155.556
   45142 -140.213  178.914 -156.122
   45143 -141.103  178.963 -155.839
   45144 -139.826  177.458 -155.953
   45145 -140.791  176.730 -155.052
   45146 -139.848  175.465 -156.362
   45147 -139.392  176.266 -157.829
   45148 -139.781  177.668 -157.481
   45149 -141.248  175.731 -157.580
   45150 -143.148  176.574 -157.389
   45151 -142.733  175.685 -159.529
   45152 -141.536  175.616 -157.453
   45153 -142.419  174.034 -158.283
   45154 -143.427  176.117 -158.218
   45155 -142.235  176.072 -157.153
   45156 -141.374  174.763 -157.820
   45157 -142.789  177.265 -159.190
   45158 -143.045  178.438 -157.644
   45159 -139.289  175.818 -158.174
   45160 -137.827  175.674 -157.246
   45161 -137.275  176.752 -157.873
   45162 -139.909  174.733 -157.589
   45163 -140.460  172.778 -157.478
   45164 -139.880  172.998 -157.546
   45165 -140.676  174.885 -157.659
   45166 -140.335  174.162 -158.268
   45167 -141.881  174.747 -156.386
   45168 -141.438  172.933 -156.814
   45169 -138.681  172.894 -157.840
   45170 -139.589  174.363 -157.517
   45171 -140.381  174.222 -156.725
   45172 -138.185  172.330 -155.590
   45173 -139.139  173.438 -157.767
   45174 -142.526  172.794 -157.083
   45175 -142.074  174.443 -154.661
   45176 -141.618  176.544 -157.203
   45177 -142.939  175.055 -155.982
   45178 -141.768  173.651 -154.615
   45179 -139.333  174.345 -155.968
   45180 -141.634  174.967 -155.065
   45181 -142.058  176.791 -153.985
   45182 -143.724  175.355 -155.473
   45183 -140.868  175.111 -155.885
   45184 -142.044  177.948 -158.124
   45185 -144.341  177.727 -157.192
   45186 -144.252  177.995 -156.839
   45187 -144.406  177.578 -157.274
   45188 -144.732  180.754 -156.285
   45189 -145.681  180.730 -156.907
   45190 -143.234  179.427 -157.473
   45191 -141.918  178.965 -158.980
   45192 -144.162  180.090 -161.938
   45193 -141.651  181.370 -159.204
   45194 -142.341  179.908 -161.716
   45195 -140.989  177.282 -161.978
   45196 -141.219  177.015 -162.318
   45197 -141.308  178.833 -162.480
   45198 -141.258  177.914 -162.400
   45199 -141.807  177.300 -167.579
   45200 -141.698  175.617 -167.942
   45201 -142.737  178.396 -165.393
   45202 -143.412  175.454 -168.301
   45203 -141.135  173.337 -169.632
   45204 -141.350  172.447 -167.551
   45205 -143.414  176.160 -167.697
   45206 -142.259  172.426 -166.407
   45207 -141.789  174.099 -167.849
   45208 -141.987  172.356 -167.325
   45209 -140.057  171.064 -168.852
   45210 -140.586  171.152 -167.071
   45211 -139.042  171.013 -165.388
   45212 -139.545  168.623 -168.983
   45213 -140.394  168.819 -166.604
   45214 -140.724  168.347 -166.682
   45215 -140.402  168.174 -166.991
   45216 -140.877  168.299 -167.126
   45217 -139.377  166.944 -168.674
   45218 -139.628  166.080 -171.185
   45219 -138.707  167.885 -171.951
   45220 -138.759  167.491 -168.330
   45221 -139.264  167.442 -169.832
   45222 -139.670  167.962 -171.722
   45223 -141.159  167.467 -172.228
   45224 -140.838  167.653 -174.224
   45225 -140.345  168.916 -172.787
   45226 -137.756  170.256 -171.864
   45227 -138.658  171.477 -172.314
   45228 -135.418  171.705 -172.512
   45229 -139.602  171.568 -170.560
   45230 -138.874  170.703 -169.152
   45231 -139.292  171.416 -169.211
   45232 -137.426  169.724 -167.618
   45233 -138.800  165.788 -169.833
   45234 -137.519  166.484 -168.812
   45235 -140.083  165.271 -165.721
   45236 -137.279  166.590 -165.354
   45237 -140.293  168.758 -163.850
   45238 -139.241  168.850 -163.973
   45239 -138.433  171.048 -165.781
   45240 -139.199  171.760 -165.231
   45241 -138.665  170.174 -164.678
   45242 -137.041  168.850 -165.311
   45243 -138.622  169.107 -168.029
   45244 -140.072  167.478 -168.674
   45245 -142.036  168.414 -167.081
   45246 -139.942  167.668 -169.282
   45247 -141.237  167.528 -169.101
   45248 -137.981  166.847 -171.744
   45249 -139.878  166.016 -170.488
   45250 -136.701  165.359 -169.006
   45251 -140.205  166.761 -164.702
   45252 -139.035  168.712 -163.137
   45253 -138.084  167.181 -161.662
   45254 -136.866  166.491 -162.338
   45255 -136.321  168.737 -162.437
   45256 -134.416  167.188 -163.720
   45257 -136.752  168.185 -160.657
   45258 -138.521  173.361 -160.972
   45259 -135.548  171.129 -158.908
   45260 -134.953  171.154 -158.754
   45261 -136.555  170.893 -157.431
   45262 -134.778  171.557 -157.086
   45263 -135.557  172.202 -157.475
   45264 -135.712  168.513 -156.607
   45265 -137.691  168.282 -158.084
   45266 -138.782  169.552 -158.131
   45267 -138.915  171.175 -159.403
   45268 -139.780  169.668 -160.528
   45269 -138.639  169.096 -161.763
   45270 -138.625  168.455 -160.824
   45271 -140.145  168.936 -159.166
   45272 -138.977  170.875 -159.119
   45273 -138.314  171.249 -158.065
   45274 -139.240  174.191 -157.780
   45275 -139.585  172.218 -155.071
   45276 -138.984  173.771 -155.199
   45277 -140.292  171.408 -157.597
   45278 -140.315  168.529 -158.774
   45279 -139.701  167.493 -159.957
   45280 -140.227  164.738 -162.226
   45281 -143.349  162.984 -162.551
   45282 -144.728  166.794 -163.425
   45283 -144.055  162.953 -164.358
   45284 -144.069  160.662 -167.349
   45285 -143.748  164.482 -165.996
   45286 -144.107  165.019 -166.982
   45287 -143.122  168.305 -167.585
   45288 -142.071  165.093 -167.944
   45289 -141.721  165.329 -169.148
   45290 -139.493  165.825 -168.165
   45291 -139.431  167.687 -168.422
   45292 -141.146  165.653 -167.558
   45293 -141.587  166.220 -167.437
   45294 -139.889  167.008 -168.413
   45295 -141.149  168.939 -167.809
   45296 -141.308  170.339 -170.060
   45297 -142.044  169.763 -168.785
   45298 -142.034  170.428 -167.017
   45299 -144.579  169.994 -166.572
   45300 -145.169  168.434 -161.992
   45301 -144.243  167.060 -164.217
   45302 -142.594  168.825 -164.147
   45303 -140.239  170.426 -162.889
   45304 -140.435  169.881 -163.897
   45305 -141.285  171.595 -166.090
   45306 -141.696  171.962 -168.744
   45307 -144.376  169.538 -168.828
   45308 -141.676  169.970 -169.521
   45309 -141.947  169.794 -167.857
   45310 -142.753  170.232 -167.544
   45311 -142.014  169.475 -165.541
   45312 -141.663  170.110 -166.085
   45313 -141.205  170.177 -163.074
   45314 -142.070  167.568 -163.920
   45315 -140.025  169.024 -164.206
   45316 -139.697  168.854 -161.273
   45317 -140.556  169.773 -163.990
   45318 -140.966  168.119 -163.842
   45319 -139.273  167.561 -163.980
   45320 -141.232  168.828 -164.298
   45321 -139.350  170.252 -164.634
   45322 -140.439  170.712 -165.892
   45323 -139.037  169.890 -167.039
   45324 -140.590  166.492 -167.114
   45325 -141.040  168.602 -166.969
   45326 -141.822  169.505 -165.192
   45327 -139.614  169.424 -165.021
   45328 -140.331  167.839 -165.144
   45329 -139.957  169.560 -163.285
   45330 -141.784  169.935 -166.717
   45331 -142.880  169.181 -167.689
   45332 -143.065  169.353 -167.593
   45333 -141.946  170.760 -165.428
   45334 -143.057  167.912 -165.437
   45335 -140.102  170.690 -164.359
   45336 -141.489  169.187 -163.659
   45337 -141.290  167.132 -163.688
   45338 -142.075  166.836 -166.058
   45339 -138.784  169.825 -162.165
   45340 -137.368  168.337 -161.539
   45341 -138.547  167.483 -163.639
   45342 -135.657  170.172 -165.486
   45343 -138.814  172.193 -164.436
   45344 -137.948  173.268 -165.937
   45345 -138.493  171.339 -169.136
   45346 -141.046  172.448 -167.322
   45347 -140.090  170.877 -170.553
   45348 -141.365  172.976 -167.655
   45349 -142.272  172.505 -167.174
   45350 -141.976  171.654 -168.213
   45351 -141.009  167.667 -169.659
   45352 -140.935  171.299 -168.970
   45353 -141.766  169.824 -166.875
   45354 -142.191  170.575 -167.477
   45355 -141.292  169.693 -166.413
   45356 -141.400  171.364 -166.572
   45357 -140.182  168.056 -166.749
   45358 -143.219  168.995 -164.926
   45359 -142.831  169.271 -163.465
   45360 -142.150  171.500 -163.555
   45361 -143.128  169.668 -161.856
   45362 -143.759  170.871 -160.310
   45363 -143.655  172.382 -158.024
   45364 -141.867  174.235 -158.583
   45365 -141.976  172.224 -156.526
   45366 -142.217  170.255 -160.069
   45367 -142.396  168.940 -161.336
   45368 -142.282  168.483 -162.195
   45369 -141.255  168.659 -162.255
   45370 -140.733  168.918 -158.641
   45371 -140.112  167.684 -158.300
   45372 -140.255  170.052 -155.634
   45373 -141.365  170.511 -158.811
   45374 -142.306  169.181 -158.413
   45375 -142.263  168.822 -157.997
   45376 -143.309  171.429 -160.544
   45377 -143.452  169.214 -162.701
   45378 -142.529  168.175 -161.377
   45379 -141.595  168.827 -162.156
   45380 -140.093  168.024 -161.645
   45381 -141.740  168.152 -160.178
   45382 -142.130  168.590 -157.249
   45383 -139.770  170.861 -158.880
   45384 -143.327  169.539 -159.784
   45385 -143.225  171.242 -161.466
   45386 -142.813  171.264 -159.977
   45387 -144.045  172.779 -158.243
   45388 -143.658  168.784 -160.335
   45389 -141.488  169.684 -163.142
   45390 -145.411  170.781 -162.632
   45391 -140.311  170.758 -162.244
   45392 -141.687  170.442 -160.398
   45393 -142.351  172.253 -159.859
   45394 -143.701  174.021 -159.067
   45395 -144.958  174.898 -159.157
   45396 -145.256  171.930 -158.202
   45397 -143.680  174.390 -156.167
   45398 -142.827  173.559 -157.807
   45399 -141.340  175.857 -155.031
   45400 -143.387  176.201 -153.933
   45401 -144.513  176.239 -156.760
   45402 -141.685  174.476 -157.258
   45403 -140.189  175.588 -159.097
   45404 -139.697  174.536 -159.432
   45405 -141.643  175.858 -157.670
   45406 -142.022  175.154 -156.891
   45407 -143.136  174.882 -155.600
   45408 -142.351  174.662 -155.811
   45409 -142.625  174.418 -153.504
   45410 -143.430  173.875 -153.369
   45411 -141.775  173.131 -152.588
   45412 -143.484  173.779 -152.575
   45413 -142.556  172.849 -154.285
   45414 -140.998  171.672 -152.488
   45415 -142.968  172.640 -151.979
   45416 -141.839  173.463 -151.920
   45417 -141.525  173.600 -152.021
   45418 -140.811  173.958 -152.642
   45419 -140.583  173.069 -152.578
   45420 -139.776  169.969 -152.103
   45421 -140.172  172.835 -152.517
   45422 -142.611  174.365 -151.132
   45423 -142.843  174.457 -152.413
   45424 -143.457  176.827 -153.488
   45425 -142.633  178.055 -154.774
   45426 -142.330  178.696 -155.339
   45427 -141.913  176.166 -152.747
   45428 -140.847  177.726 -153.429
   45429 -140.720  177.598 -153.301
   45430 -141.369  178.388 -156.287
   45431 -140.949  175.894 -157.249
   45432 -142.508  174.649 -156.703
   45433 -140.904  175.350 -156.926
   45434 -140.217  174.947 -156.633
   45435 -140.364  176.054 -157.473
   45436 -140.653  175.160 -157.771
   45437 -141.139  176.580 -156.602
   45438 -140.092  172.563 -158.299
   45439 -138.922  171.535 -157.044
   45440 -137.861  171.392 -156.129
   45441 -137.965  171.319 -157.555
   45442 -136.553  168.296 -157.273
   45443 -137.374  170.466 -157.739
   45444 -136.834  172.572 -159.824
   45445 -135.593  171.376 -160.188
   45446 -136.213  167.784 -162.443
   45447 -138.337  166.386 -162.954
   45448 -138.247  166.674 -159.183
   45449 -138.722  168.555 -161.039
   45450 -136.622  168.777 -161.380
   45451 -136.669  171.689 -160.693
   45452 -137.202  172.003 -158.475
   45453 -138.823  171.373 -159.264
   45454 -137.511  171.793 -157.571
   45455 -137.866  168.757 -159.655
   45456 -138.123  168.190 -159.003
   45457 -138.402  171.662 -160.684
   45458 -137.152  170.760 -159.974
   45459 -137.722  168.879 -159.746
   45460 -137.010  171.657 -158.682
   45461 -137.631  168.924 -159.444
   45462 -137.334  169.392 -159.332
   45463 -138.681  171.376 -158.021
   45464 -138.212  170.163 -156.344
   45465 -138.932  171.459 -157.506
   45466 -140.492  171.166 -155.954
   45467 -139.950  172.723 -152.784
   45468 -142.717  172.030 -152.581
   45469 -141.130  167.445 -153.797
   45470 -137.400  169.422 -153.083
   45471 -137.687  170.432 -152.373
   45472 -137.000  169.516 -153.019
   45473 -137.965  170.687 -152.335
   45474 -136.657  169.439 -151.940
   45475 -136.846  168.388 -154.691
   45476 -137.071  166.707 -153.029
   45477 -139.006  167.616 -154.205
   45478 -139.485  167.559 -151.036
   45479 -138.471  168.668 -151.936
   45480 -139.166  169.520 -153.706
   45481 -138.394  171.135 -154.298
   45482 -137.101  170.626 -152.123
   45483 -137.696  172.993 -151.266
   45484 -137.654  172.638 -151.959
   45485 -137.137  172.970 -154.424
   45486 -136.713  172.797 -153.733
   45487 -137.995  172.981 -151.609
   45488 -136.241  174.923 -153.518
   45489 -136.467  173.031 -153.631
   45490 -135.565  172.137 -150.286
   45491 -134.899  172.595 -148.190
   45492 -134.676  173.516 -147.534
   45493 -135.684  171.467 -148.328
   45494 -136.401  171.856 -147.612
   45495 -137.423  169.600 -147.946
   45496 -138.534  171.418 -149.628
   45497 -135.634  167.191 -149.684
   45498 -133.915  167.387 -149.896
   45499 -133.381  168.267 -149.136
   45500 -131.758  168.793 -149.279
   45501 -131.247  171.353 -150.519
   45502 -131.456  170.716 -149.661
   45503 -132.024  170.834 -150.192
   45504 -133.842  173.599 -149.856
   45505 -133.552  174.517 -151.405
   45506 -133.625  176.326 -150.901
   45507 -133.471  177.782 -150.321
   45508 -133.725  179.091 -147.879
   45509 -133.080  179.176 -148.189
   45510 -132.270  180.953 -147.504
   45511 -132.709  178.270 -148.271
   45512 -131.614  181.472 -148.303
   45513 -132.771  181.209 -149.223
   45514 -132.864  178.295 -147.043
   45515 -129.698  177.213 -145.896
   45516 -128.838  178.153 -146.753
   45517 -129.804  177.764 -146.999
   45518 -133.066  176.016 -147.808
   45519 -134.772  179.276 -145.824
   45520 -135.724  178.026 -147.103
   45521 -136.623  180.135 -146.040
   45522 -138.431  177.437 -143.504
   45523 -137.500  177.736 -146.541
   45524 -138.394  178.171 -147.966
   45525 -136.974  177.933 -147.033
   45526 -135.573  176.622 -144.334
   45527 -134.817  179.492 -142.898
   45528 -134.735  181.466 -141.520
   45529 -134.554  179.933 -141.897
   45530 -136.679  179.418 -142.365
   45531 -134.457  177.209 -141.896
   45532 -134.305  177.298 -142.981
   45533 -134.689  174.774 -142.607
   45534 -133.927  176.266 -144.819
   45535 -134.136  178.684 -144.756
   45536 -133.611  179.916 -146.081
   45537 -134.779  180.220 -144.478
   45538 -134.006  178.976 -143.601
   45539 -133.869  179.658 -141.828
   45540 -131.421  181.352 -141.819
   45541 -133.515  176.812 -143.681
   45542 -133.434  178.388 -142.358
   45543 -134.467  179.481 -139.443
   45544 -135.104  177.441 -138.737
   45545 -135.727  178.722 -139.474
   45546 -135.181  178.828 -140.229
   45547 -137.891  177.288 -139.504
   45548 -134.947  179.379 -138.436
   45549 -134.846  179.440 -138.647
   45550 -134.897  179.577 -140.131
   45551 -134.784  176.628 -142.767
   45552 -135.375  176.793 -141.608
   45553 -138.115  176.205 -141.050
   45554 -138.409  178.042 -142.747
   45555 -140.016  175.574 -141.466
   45556 -137.694  173.533 -143.454
   45557 -134.479  175.372 -143.537
   45558 -133.279  177.698 -144.573
   45559 -137.015  179.261 -143.483
   45560 -137.501  179.439 -142.550
   45561 -136.425  176.812 -142.336
   45562 -136.648  176.640 -142.973
   45563 -136.373  178.970 -141.428
   45564 -135.532  175.615 -140.419
   45565 -136.254  178.697 -137.350
   45566 -136.265  178.302 -137.725
   45567 -135.780  178.865 -140.005
   45568 -138.108  178.198 -141.727
   45569 -137.848  174.886 -143.772
   45570 -136.972  176.589 -142.508
   45571 -136.898  175.525 -146.420
