#Frame      Mode1    Mode2    Mode3
     680 -298.679  117.076 -109.755
     681 -298.616  117.703 -109.497
     682 -298.118  116.365 -107.759
     683 -296.479  115.876 -109.652
     684 -298.734  116.825 -112.040
     685 -297.879  117.356 -110.981
     686 -295.997  114.673 -108.583
     687 -297.607  111.927 -108.293
     688 -298.094  111.448 -107.456
     689 -297.923  109.010 -107.934
     690 -298.640  113.065 -108.450
     691 -301.375  111.005 -109.586
     692 -299.261  112.170 -112.488
     693 -301.242  111.062 -112.767
     694 -300.117  112.490 -114.806
     695 -300.615  113.003 -112.050
     696 -299.370  112.039 -112.076
     697 -298.157  111.435 -113.715
     698 -299.380  110.915 -113.725
     699 -299.132  108.314 -116.140
     700 -300.943  109.874 -116.346
     701 -301.159  109.955 -117.676
     702 -299.295  110.033 -117.926
     703 -300.082  111.361 -118.665
     704 -299.031  110.919 -117.517
     705 -297.131  110.470 -115.795
     706 -296.841  110.283 -115.148
     707 -296.458  109.121 -114.202
     708 -296.889  111.782 -113.870
     709 -295.918  111.178 -113.561
     710 -296.428  111.020 -112.531
     711 -297.479  112.998 -110.753
     712 -295.611  112.820 -109.470
     713 -296.239  112.456 -111.958
     714 -296.643  114.546 -111.117
     715 -296.788  111.430 -113.045
     716 -297.122  112.168 -108.601
     717 -295.702  111.742 -108.907
     718 -295.465  112.135 -110.243
     719 -296.728  111.059 -110.066
     720 -295.852  111.066 -111.771
     721 -294.903  113.213 -109.109
     722 -294.035  109.847 -110.341
     723 -295.157  109.643 -112.273
     724 -294.524  112.539 -114.454
     725 -296.197  111.507 -115.805
     726 -293.598  112.760 -114.645
     727 -292.530  111.862 -112.969
     728 -295.841  113.009 -113.153
     729 -296.312  111.137 -113.939
     730 -294.034  111.400 -110.611
     731 -293.470  112.418 -110.940
     732 -295.012  110.128 -110.526
     733 -292.738  112.252 -110.299
     734 -295.952  111.638 -110.351
     735 -295.843  109.867 -112.526
     736 -296.307  112.903 -111.242
     737 -295.962  113.840 -112.548
     738 -297.292  111.233 -110.703
     739 -296.174  112.361 -110.740
     740 -295.771  111.917 -111.714
     741 -294.900  111.516 -113.305
     742 -295.264  111.479 -113.368
     743 -297.143  111.699 -113.632
     744 -296.547  114.992 -111.764
     745 -293.970  114.023 -109.595
     746 -292.606  114.352 -110.896
     747 -293.467  114.367 -111.581
     748 -292.181  115.388 -112.128
     749 -292.123  115.461 -113.778
     750 -292.172  115.456 -113.075
     751 -292.339  115.832 -114.593
     752 -293.040  115.074 -113.434
     753 -293.112  117.078 -114.447
     754 -291.602  115.430 -113.857
     755 -289.923  116.297 -113.802
     756 -291.673  115.841 -112.626
     757 -291.983  115.112 -112.073
     758 -291.899  116.794 -113.088
     759 -291.052  117.654 -111.998
     760 -291.281  116.265 -109.682
     761 -291.892  117.461 -111.648
     762 -292.855  117.746 -113.142
     763 -292.100  116.466 -112.486
     764 -292.634  117.863 -112.543
     765 -292.098  116.618 -110.688
     766 -292.432  116.405 -110.437
     767 -294.426  114.220 -113.198
     768 -297.783  114.275 -116.851
     769 -296.363  115.118 -117.971
     770 -296.132  117.175 -116.699
     771 -295.704  115.380 -117.212
     772 -297.551  115.062 -117.562
     773 -296.458  115.457 -117.844
     774 -296.885  115.741 -117.397
     775 -296.389  115.272 -115.446
     776 -295.549  113.699 -115.327
     777 -296.304  111.299 -116.964
     778 -298.293  114.351 -118.995
     779 -298.686  110.989 -121.070
     780 -298.848  111.418 -119.765
     781 -297.080  111.549 -120.097
     782 -295.246  110.802 -121.591
     783 -295.636  110.093 -121.409
     784 -298.802  111.929 -122.713
     785 -299.917  110.539 -122.031
     786 -299.737  112.224 -118.953
     787 -296.133  111.467 -120.869
     788 -296.839  114.373 -119.476
     789 -296.835  114.193 -118.962
     790 -296.625  114.083 -117.842
     791 -295.885  112.440 -117.976
     792 -295.317  112.400 -120.096
     793 -296.403  114.042 -119.842
     794 -294.268  113.343 -119.323
     795 -293.590  114.710 -121.998
     796 -294.552  114.614 -123.664
     797 -295.001  114.920 -126.520
     798 -294.316  116.499 -125.193
     799 -293.406  116.960 -124.917
     800 -294.735  115.878 -125.005
     801 -296.036  115.595 -126.674
     802 -294.803  113.477 -126.036
     803 -293.210  113.982 -126.223
     804 -295.636  113.238 -124.507
     805 -294.790  112.943 -124.238
     806 -294.491  111.650 -121.880
     807 -295.267  113.348 -121.888
     808 -294.037  114.823 -121.612
     809 -293.589  113.244 -120.255
     810 -293.350  116.491 -118.631
     811 -292.560  115.511 -120.758
     812 -291.767  113.725 -120.362
     813 -291.215  114.569 -117.903
     814 -292.006  113.403 -117.005
     815 -292.480  114.160 -115.046
     816 -294.272  115.338 -116.610
     817 -293.468  115.008 -115.883
