#Frame      Mode1    Mode2    Mode3
   48526 -218.400  247.153   -4.661
   48527 -216.665  247.126   -5.425
   48528 -214.152  245.329   -4.485
   48529 -216.279  243.971   -5.545
   48530 -217.261  244.496   -2.931
   48531 -215.668  245.961   -2.401
   48532 -215.427  245.452    1.178
   48533 -213.286  246.168   -2.618
   48534 -213.515  246.542   -3.649
   48535 -214.640  248.442   -1.813
   48536 -213.750  247.116    0.479
   48537 -213.285  245.737    2.229
   48538 -213.093  245.186   -0.765
   48539 -212.343  245.789   -3.691
   48540 -213.979  245.128   -6.699
   48541 -211.935  244.207   -6.960
   48542 -212.249  244.468   -6.793
   48543 -212.485  247.055   -5.483
   48544 -213.741  243.385   -2.209
   48545 -214.259  245.849   -5.200
   48546 -214.870  245.652   -3.564
   48547 -214.448  246.056   -2.327
   48548 -214.576  245.235   -2.658
   48549 -213.192  244.320   -4.248
   48550 -212.352  243.891   -2.930
   48551 -213.322  243.730    0.135
   48552 -211.895  242.510    2.160
   48553 -212.391  244.285   -0.738
   48554 -212.550  248.039   -0.708
   48555 -214.420  244.824    0.611
   48556 -212.296  245.208   -3.406
   48557 -211.218  243.667   -5.496
   48558 -208.387  242.748   -1.300
   48559 -210.593  243.679   -1.930
   48560 -209.459  246.686    0.912
   48561 -212.496  245.838    1.760
   48562 -208.703  247.743   -0.432
   48563 -211.801  249.931    0.723
   48564 -213.146  247.010    0.272
   48565 -212.992  243.611   -2.461
   48566 -213.727  244.323   -1.823
   48567 -214.884  245.000   -0.548
   48568 -212.377  244.193    3.027
   48569 -213.773  246.207   -0.947
   48570 -214.006  244.551    0.975
   48571 -212.365  243.712    2.582
   48572 -211.483  245.210    0.599
   48573 -213.939  245.165   -2.433
   48574 -214.662  246.482    0.303
   48575 -213.102  246.076   -0.437
   48576 -212.061  244.330    0.077
   48577 -212.778  246.719   -3.504
   48578 -213.717  246.427    2.259
   48579 -212.373  245.741    0.803
   48580 -210.556  246.933    2.188
   48581 -210.250  246.971    4.099
   48582 -210.027  245.655    6.120
   48583 -210.961  243.351    6.587
   48584 -210.776  244.414    7.416
   48585 -213.397  244.927    7.861
   48586 -212.964  244.130    7.588
   48587 -213.482  243.945    8.587
   48588 -214.650  242.597    9.755
   48589 -214.858  244.338   11.185
   48590 -214.927  244.264    9.814
   48591 -215.474  244.753    4.853
   48592 -215.666  246.355    3.477
   48593 -217.756  247.989   -1.843
   48594 -217.338  245.175   -0.306
   48595 -217.874  246.424   -0.065
   48596 -215.599  244.623   -0.005
   48597 -215.580  243.668    2.711
   48598 -215.026  244.639    5.822
   48599 -215.647  246.304    4.181
   48600 -214.606  243.746    8.143
   48601 -216.618  245.283    6.958
   48602 -218.838  242.032    2.633
   48603 -217.565  244.854    1.879
   48604 -217.706  244.180   -0.947
   48605 -217.603  246.461   -0.763
   48606 -216.933  243.674   -3.969
   48607 -214.986  246.564   -4.632
   48608 -217.365  244.851   -5.369
   48609 -219.656  247.164   -8.619
   48610 -218.981  246.087  -11.179
   48611 -218.770  245.914   -6.879
   48612 -221.728  244.132  -10.473
   48613 -223.438  245.281   -9.617
   48614 -220.103  242.665   -8.822
   48615 -220.200  244.731  -10.052
   48616 -219.065  242.868   -9.756
   48617 -219.118  246.206   -5.599
   48618 -220.598  245.463   -4.817
   48619 -219.314  246.372   -3.293
   48620 -218.191  240.969    0.890
   48621 -223.136  241.063    1.319
   48622 -221.622  241.168   -1.062
   48623 -221.705  240.828   -0.170
   48624 -220.453  238.880    6.343
   48625 -218.540  239.863    4.641
   48626 -220.288  239.198    1.863
   48627 -220.669  239.537    0.718
   48628 -220.527  241.288    1.255
   48629 -218.599  241.872    3.910
   48630 -217.272  240.256    4.277
   48631 -220.066  241.374   -0.600
   48632 -221.949  241.026   -5.510
   48633 -218.912  238.637   -1.263
   48634 -217.109  239.657    1.469
   48635 -219.851  237.719   -0.349
   48636 -219.856  239.160    0.471
   48637 -218.520  238.621    0.976
   48638 -215.878  242.211    1.827
   48639 -214.773  241.829   -0.317
   48640 -215.163  241.983   -1.811
   48641 -215.677  242.198   -2.168
   48642 -215.362  242.549   -0.939
   48643 -214.843  242.388   -1.151
   48644 -212.977  241.925    2.209
   48645 -212.901  241.786    0.329
   48646 -213.133  241.024    1.020
   48647 -211.022  240.389    0.128
   48648 -209.115  239.536    3.888
   48649 -210.431  241.640    4.574
   48650 -210.993  241.697    8.313
   48651 -211.441  239.925    8.380
   48652 -213.097  238.421   14.130
   48653 -212.927  240.285   12.638
   48654 -212.052  240.898   11.043
   48655 -215.307  240.142    9.605
   48656 -215.653  241.887   11.694
   48657 -218.232  241.720   11.272
   48658 -213.290  242.001   15.166
   48659 -212.579  242.083   17.397
   48660 -209.968  242.560   20.883
   48661 -208.307  243.118   22.652
   48662 -206.856  244.783   22.623
   48663 -209.500  243.370   25.805
   48664 -208.350  245.763   22.665
   48665 -210.068  243.799   17.917
   48666 -207.981  245.257   17.196
   48667 -206.703  242.750   20.287
   48668 -207.517  242.350   20.124
   48669 -207.970  239.067   21.658
   48670 -206.757  238.670   22.656
   48671 -210.541  239.389   21.798
   48672 -210.052  242.796   21.619
   48673 -210.212  242.243   21.588
   48674 -212.294  244.437   21.271
   48675 -213.052  242.555   21.026
   48676 -212.568  240.451   21.631
   48677 -210.935  242.520   21.813
   48678 -209.507  244.338   23.257
   48679 -207.062  242.031   23.692
   48680 -209.042  239.227   22.550
   48681 -209.189  242.616   22.731
   48682 -204.745  239.900   24.203
   48683 -205.940  239.681   25.423
   48684 -210.532  238.823   23.837
   48685 -206.748  239.269   22.227
   48686 -204.748  243.336   22.598
   48687 -202.178  242.625   22.817
   48688 -201.927  242.344   19.420
   48689 -202.188  244.008   18.786
   48690 -205.138  244.454   20.246
   48691 -206.390  247.414   23.566
   48692 -204.891  245.918   23.560
   48693 -207.702  243.199   20.912
   48694 -208.127  243.654   22.850
   48695 -212.149  241.666   21.906
   48696 -211.876  239.798   24.510
   48697 -211.534  240.913   24.000
   48698 -211.818  241.042   26.154
   48699 -214.812  239.567   26.441
   48700 -216.937  239.386   27.702
   48701 -217.981  243.093   25.202
   48702 -216.920  241.288   27.258
   48703 -221.166  241.065   28.842
   48704 -221.351  240.677   26.286
   48705 -220.702  240.295   25.753
   48706 -219.191  242.071   22.760
   48707 -218.928  240.491   21.033
   48708 -215.263  240.002   21.802
   48709 -216.533  242.474   22.537
   48710 -216.409  240.837   22.298
   48711 -218.384  243.097   21.496
   48712 -220.685  242.574   24.488
   48713 -223.914  242.916   22.629
   48714 -221.997  242.482   21.113
   48715 -224.282  241.333   20.882
   48716 -225.599  245.086   19.587
   48717 -226.728  242.657   24.534
   48718 -227.719  242.615   21.955
   48719 -225.599  245.357   24.494
   48720 -224.439  243.754   27.647
   48721 -224.053  242.455   25.869
   48722 -224.864  241.603   24.393
   48723 -223.765  240.144   26.460
   48724 -223.313  241.509   26.811
   48725 -225.153  239.539   27.105
   48726 -226.142  241.299   26.464
   48727 -225.501  241.010   27.404
   48728 -228.240  240.868   25.522
   48729 -227.206  238.743   28.232
   48730 -229.447  241.378   24.928
   48731 -229.022  240.465   23.030
   48732 -226.325  240.076   25.598
   48733 -225.347  241.137   22.360
   48734 -226.057  240.769   20.580
   48735 -223.420  241.731   22.443
   48736 -223.193  241.534   20.410
   48737 -224.658  238.305   25.510
   48738 -224.615  239.392   24.288
   48739 -224.367  238.317   25.376
   48740 -224.395  234.754   26.845
   48741 -226.040  237.497   27.516
   48742 -224.217  238.991   26.644
   48743 -224.714  240.366   26.447
   48744 -225.915  242.126   26.492
   48745 -224.210  241.544   25.868
   48746 -224.730  241.977   26.888
   48747 -222.049  242.843   26.518
   48748 -224.042  242.346   26.425
   48749 -222.917  242.820   28.669
   48750 -222.143  239.951   33.103
   48751 -225.935  237.997   34.758
   48752 -225.225  239.515   35.719
   48753 -224.810  238.586   31.988
   48754 -226.172  240.052   32.051
   48755 -226.097  239.985   31.714
   48756 -226.940  239.188   33.001
   48757 -228.899  238.530   32.096
   48758 -226.307  238.053   33.714
   48759 -228.914  236.879   36.520
   48760 -226.603  239.240   33.980
   48761 -227.710  237.626   37.223
   48762 -223.266  240.525   36.249
   48763 -223.461  239.148   40.033
   48764 -223.686  237.477   38.222
   48765 -225.014  235.988   38.043
   48766 -224.568  235.787   39.827
   48767 -222.553  233.903   42.355
   48768 -223.445  234.806   42.070
   48769 -223.820  236.900   38.323
   48770 -224.958  237.730   35.817
   48771 -228.593  236.233   35.715
   48772 -227.778  236.329   34.674
   48773 -225.161  235.978   36.908
   48774 -225.162  234.591   38.632
   48775 -223.718  235.059   38.779
   48776 -223.997  237.096   38.362
   48777 -226.656  235.420   39.887
   48778 -224.721  237.733   42.129
   48779 -225.321  236.141   42.608
   48780 -223.421  235.531   47.367
   48781 -226.968  232.813   44.400
   48782 -225.396  236.014   43.945
   48783 -227.535  234.980   39.121
   48784 -228.359  233.059   39.750
   48785 -229.019  236.121   41.239
   48786 -231.581  234.857   41.828
   48787 -232.028  234.365   38.672
   48788 -230.972  233.518   36.992
   48789 -231.739  235.309   34.141
   48790 -229.538  236.019   35.968
   48791 -227.520  233.379   39.506
   48792 -228.944  234.597   37.866
   48793 -227.198  234.822   39.965
   48794 -229.845  236.602   39.946
   48795 -231.101  233.270   41.612
   48796 -230.027  234.454   42.315
   48797 -233.754  234.016   41.832
   48798 -234.087  231.497   42.490
   48799 -235.477  233.948   38.202
   48800 -231.897  236.864   38.165
   48801 -232.334  236.359   34.487
   48802 -229.772  239.108   33.131
   48803 -230.217  236.724   36.796
   48804 -229.073  235.519   35.245
   48805 -230.632  236.807   38.080
   48806 -228.550  240.532   35.300
   48807 -228.092  240.865   35.860
   48808 -227.435  237.376   36.774
   48809 -230.179  237.993   39.446
   48810 -229.704  237.210   40.400
   48811 -228.517  236.865   44.178
   48812 -230.216  239.065   41.734
   48813 -231.158  237.209   42.281
   48814 -229.821  236.276   43.452
   48815 -230.592  239.060   40.267
   48816 -230.339  236.250   41.031
   48817 -227.869  240.340   42.753
   48818 -228.729  240.139   42.169
   48819 -224.105  237.307   42.351
   48820 -227.954  236.980   45.392
   48821 -227.253  233.953   47.873
   48822 -229.458  234.853   49.279
   48823 -228.521  233.876   49.022
   48824 -225.692  235.116   47.773
   48825 -229.261  232.647   48.387
   48826 -225.734  233.262   52.507
   48827 -228.873  231.848   53.316
   48828 -227.371  231.101   53.500
   48829 -226.798  230.688   52.317
   48830 -230.227  230.244   50.541
   48831 -229.064  230.720   50.905
   48832 -229.183  231.636   51.126
   48833 -230.085  231.014   52.338
   48834 -227.435  233.210   49.704
   48835 -230.332  232.398   50.942
   48836 -232.151  230.698   50.789
   48837 -231.547  232.617   53.306
   48838 -228.964  233.877   55.863
   48839 -231.427  234.814   51.050
   48840 -231.558  232.863   50.627
   48841 -230.195  232.647   49.732
   48842 -231.288  234.433   49.501
   48843 -228.846  233.624   50.221
   48844 -230.717  234.763   50.954
   48845 -231.608  232.613   50.331
   48846 -230.301  233.311   51.384
   48847 -227.937  230.105   56.227
   48848 -226.055  232.108   54.717
   48849 -226.408  233.231   53.155
   48850 -226.605  233.334   52.584
   48851 -225.048  236.077   52.976
   48852 -225.084  234.507   53.622
   48853 -226.505  234.145   52.793
   48854 -225.118  233.618   54.799
   48855 -225.889  234.651   52.049
   48856 -226.822  234.328   50.506
   48857 -226.697  235.544   49.118
   48858 -223.896  235.154   47.764
   48859 -226.894  236.194   47.050
   48860 -226.894  234.203   46.575
   48861 -222.915  234.379   48.968
   48862 -221.820  235.704   57.179
   48863 -224.217  233.645   54.680
   48864 -225.825  234.714   52.871
   48865 -224.206  237.032   54.466
   48866 -225.222  234.979   51.946
   48867 -223.064  234.401   54.364
   48868 -222.915  236.338   53.490
   48869 -225.472  234.690   50.990
   48870 -222.503  234.608   51.786
   48871 -220.708  236.216   50.943
   48872 -220.611  237.091   49.735
   48873 -220.259  234.099   51.937
   48874 -222.304  235.105   46.637
   48875 -220.445  233.586   46.880
   48876 -219.456  234.398   46.895
   48877 -221.819  232.806   47.588
   48878 -224.195  231.949   46.244
   48879 -223.870  235.177   48.621
   48880 -223.442  234.511   49.266
   48881 -227.192  234.436   52.457
   48882 -228.965  230.660   52.703
   48883 -230.092  231.702   49.667
   48884 -229.786  229.294   49.168
   48885 -225.640  232.172   48.754
   48886 -227.203  233.057   51.611
   48887 -223.846  235.671   53.895
   48888 -225.096  234.831   54.166
   48889 -223.214  236.507   54.742
   48890 -224.234  233.180   54.678
   48891 -224.537  235.703   55.102
   48892 -225.110  235.741   54.566
   48893 -223.544  235.735   58.069
   48894 -221.009  237.751   58.195
   48895 -219.394  236.173   58.126
   48896 -222.873  235.598   57.814
   48897 -221.121  234.481   58.698
   48898 -222.305  233.959   58.175
   48899 -224.354  232.170   57.564
   48900 -219.921  235.626   57.452
   48901 -220.687  236.446   53.665
   48902 -222.409  235.583   54.360
   48903 -223.936  236.450   54.776
   48904 -223.786  237.805   56.244
   48905 -221.065  237.411   54.780
   48906 -222.683  236.609   55.239
   48907 -222.608  240.130   56.528
   48908 -223.496  239.191   57.391
   48909 -224.938  240.200   57.308
   48910 -225.126  238.317   56.794
   48911 -227.179  235.882   58.170
   48912 -226.338  236.117   57.893
   48913 -227.677  236.239   58.728
   48914 -227.982  233.261   59.512
   48915 -226.934  232.938   60.117
   48916 -228.505  231.979   60.242
   48917 -227.543  230.094   61.655
   48918 -226.807  228.638   63.701
   48919 -227.522  228.557   64.776
   48920 -230.780  229.069   65.777
   48921 -230.376  227.580   64.393
   48922 -231.444  227.879   62.284
   48923 -232.001  227.487   63.657
   48924 -231.886  225.881   68.342
   48925 -230.657  223.588   65.041
   48926 -229.418  223.861   67.708
   48927 -233.285  224.319   63.371
   48928 -236.270  225.357   59.568
   48929 -231.678  227.566   58.537
   48930 -232.888  227.368   59.702
   48931 -228.436  226.446   57.438
   48932 -230.922  224.314   59.929
   48933 -233.471  228.121   59.510
   48934 -229.223  229.964   56.423
   48935 -231.765  229.506   54.115
   48936 -232.895  231.226   50.040
   48937 -233.669  229.200   50.536
   48938 -232.066  228.643   46.844
   48939 -233.188  228.005   49.104
   48940 -234.029  228.057   53.890
   48941 -234.276  226.003   51.546
   48942 -233.809  231.049   48.719
   48943 -232.762  232.358   45.575
   48944 -233.938  232.181   45.528
   48945 -231.664  230.071   45.749
   48946 -233.609  232.083   43.997
   48947 -237.626  231.515   42.316
   48948 -237.960  228.543   41.567
   48949 -235.517  229.645   43.148
   48950 -233.593  230.870   40.765
   48951 -236.720  228.816   41.025
   48952 -237.207  231.405   42.138
   48953 -236.225  231.699   38.234
   48954 -236.591  231.429   38.222
   48955 -237.732  231.268   37.240
   48956 -238.254  233.790   42.037
   48957 -238.240  231.149   42.704
   48958 -237.789  227.375   42.896
   48959 -237.703  227.199   40.578
   48960 -236.945  229.265   44.938
   48961 -235.359  231.258   45.381
   48962 -232.595  230.588   52.259
   48963 -229.218  233.087   51.087
   48964 -231.064  229.437   51.869
